host_since,neighbourhood,city,accommodates,price
6/5/2016,Enclos-St-Laurent,Paris,2,57
11/24/2016,Vaugirard,Paris,2,40
2/14/2017,Buttes-Montmartre,Paris,2,110
10/23/2014,Opera,Paris,2,100
2/6/2016,Menilmontant,Paris,2,55
12/23/2012,Passy,Paris,2,100
4/9/2014,Batignolles-Monceau,Paris,2,139
7/6/2014,Gobelins,Paris,2,60
3/8/2015,Buttes-Montmartre,Paris,2,50
5/4/2015,Passy,Paris,2,90
12/13/2014,Buttes-Chaumont,Paris,2,80
6/16/2016,Buttes-Montmartre,Paris,2,80
7/6/2015,Opera,Paris,2,85
3/13/2012,Bourse,Paris,2,150
1/28/2015,Buttes-Montmartre,Paris,2,60
7/29/2013,Louvre,Paris,2,140
8/22/2014,Buttes-Chaumont,Paris,2,65
11/19/2016,Bourse,Paris,2,95
8/11/2014,Buttes-Montmartre,Paris,2,50
4/10/2016,Buttes-Montmartre,Paris,2,115
3/27/2019,Enclos-St-Laurent,Paris,2,80
12/3/2012,Buttes-Montmartre,Paris,2,99
7/26/2015,Buttes-Montmartre,Paris,2,70
5/9/2014,Menilmontant,Paris,2,60
8/31/2019,Popincourt,Paris,2,80
8/14/2015,Popincourt,Paris,2,60
8/19/2013,Batignolles-Monceau,Paris,2,110
5/21/2013,Buttes-Montmartre,Paris,2,92
7/17/2015,Menilmontant,Paris,2,50
10/11/2013,Popincourt,Paris,2,110
1/30/2016,Popincourt,Paris,2,45
7/15/2016,Temple,Paris,2,80
1/21/2019,Enclos-St-Laurent,Paris,2,70
4/24/2013,Observatoire,Paris,2,80
7/16/2014,Buttes-Chaumont,Paris,2,70
9/14/2014,Batignolles-Monceau,Paris,2,70
6/6/2013,Batignolles-Monceau,Paris,2,35
4/10/2016,Pantheon,Paris,2,110
10/21/2015,Batignolles-Monceau,Paris,2,64
6/13/2012,Enclos-St-Laurent,Paris,2,60
9/2/2014,Popincourt,Paris,2,50
8/25/2014,Reuilly,Paris,2,75
8/7/2012,Gobelins,Paris,2,40
1/22/2016,Hotel-de-Ville,Paris,2,70
3/7/2017,Pantheon,Paris,2,111
1/11/2017,Popincourt,Paris,2,80
4/24/2016,Vaugirard,Paris,2,90
3/10/2016,Reuilly,Paris,2,22
9/28/2015,Reuilly,Paris,2,40
2/7/2017,Buttes-Montmartre,Paris,2,30
8/27/2013,Vaugirard,Paris,2,75
7/1/2013,Popincourt,Paris,2,90
6/20/2016,Buttes-Montmartre,Paris,2,65
1/6/2015,Buttes-Chaumont,Paris,2,20
9/15/2013,Popincourt,Paris,2,45
6/23/2014,Popincourt,Paris,2,70
11/10/2016,Enclos-St-Laurent,Paris,2,65
6/13/2014,Popincourt,Paris,2,85
12/8/2014,Popincourt,Paris,2,75
12/13/2011,Popincourt,Paris,2,55
7/14/2013,Popincourt,Paris,2,80
8/9/2013,Popincourt,Paris,2,60
3/17/2014,Bourse,Paris,2,100
5/3/2014,Opera,Paris,2,35
8/19/2013,Luxembourg,Paris,2,80
8/8/2012,Vaugirard,Paris,2,85
7/22/2014,Buttes-Montmartre,Paris,2,250
12/17/2014,Popincourt,Paris,2,45
2/19/2015,Hotel-de-Ville,Paris,2,70
5/17/2014,Hotel-de-Ville,Paris,2,69
3/25/2015,Observatoire,Paris,2,80
4/28/2015,Pantheon,Paris,2,65
3/3/2014,Vaugirard,Paris,2,85
2/26/2013,Popincourt,Paris,2,70
7/29/2015,Vaugirard,Paris,2,95
7/31/2015,Buttes-Montmartre,Paris,2,90
1/17/2015,Observatoire,Paris,2,60
8/24/2015,Opera,Paris,2,105
8/26/2014,Louvre,Paris,2,91
8/26/2014,Luxembourg,Paris,2,69
7/5/2013,Popincourt,Paris,2,85
11/30/2015,Popincourt,Paris,2,80
12/2/2015,Popincourt,Paris,2,60
12/7/2015,Pantheon,Paris,2,75
4/25/2015,Buttes-Montmartre,Paris,2,85
6/22/2014,Pantheon,Paris,2,45
5/5/2014,Gobelins,Paris,2,110
2/17/2016,Opera,Paris,2,45
10/8/2013,Menilmontant,Paris,2,55
2/25/2015,Batignolles-Monceau,Paris,2,50
8/14/2013,Opera,Paris,2,48
2/15/2016,Opera,Paris,2,120
3/25/2013,Opera,Paris,2,65
7/22/2015,Passy,Paris,2,76
3/20/2016,Buttes-Montmartre,Paris,2,50
5/9/2013,Menilmontant,Paris,2,62
1/28/2016,Menilmontant,Paris,2,60
3/21/2016,Observatoire,Paris,2,129
12/1/2015,Popincourt,Paris,2,97
5/24/2016,Enclos-St-Laurent,Paris,2,50
7/25/2014,Popincourt,Paris,2,90
7/4/2012,Menilmontant,Paris,2,61
7/25/2012,Enclos-St-Laurent,Paris,2,58
7/14/2016,Buttes-Montmartre,Paris,2,55
7/11/2012,Enclos-St-Laurent,Paris,2,49
7/30/2015,Batignolles-Monceau,Paris,2,60
12/1/2013,Vaugirard,Paris,2,50
4/23/2015,Vaugirard,Paris,2,50
10/5/2016,Temple,Paris,2,60
6/23/2016,Buttes-Montmartre,Paris,2,140
9/27/2013,Batignolles-Monceau,Paris,2,60
8/18/2013,Palais-Bourbon,Paris,2,60
7/9/2013,Enclos-St-Laurent,Paris,2,40
7/13/2016,Reuilly,Paris,2,85
4/10/2013,Buttes-Chaumont,Paris,2,65
4/16/2014,Batignolles-Monceau,Paris,2,90
2/8/2012,Opera,Paris,2,60
10/20/2014,Batignolles-Monceau,Paris,2,80
9/8/2015,Vaugirard,Paris,2,60
7/3/2016,Buttes-Montmartre,Paris,2,46
4/18/2014,Enclos-St-Laurent,Paris,2,83
9/22/2016,Vaugirard,Paris,2,60
4/17/2013,Bourse,Paris,2,65
3/20/2017,Reuilly,Paris,2,70
8/15/2015,Popincourt,Paris,2,70
10/27/2017,Popincourt,Paris,2,70
12/31/2015,Vaugirard,Paris,2,40
11/8/2017,Pantheon,Paris,2,73
12/4/2017,Vaugirard,Paris,2,105
4/5/2014,Batignolles-Monceau,Paris,2,53
3/3/2014,Temple,Paris,2,90
5/25/2012,Louvre,Paris,2,90
11/26/2017,Passy,Paris,2,80
7/7/2014,Hotel-de-Ville,Paris,2,77
8/15/2015,Enclos-St-Laurent,Paris,2,55
11/5/2015,Observatoire,Paris,2,85
6/20/2015,Reuilly,Paris,2,65
7/21/2014,Luxembourg,Paris,2,60
6/26/2018,Batignolles-Monceau,Paris,2,100
5/12/2015,Batignolles-Monceau,Paris,2,99
12/10/2013,Hotel-de-Ville,Paris,2,100
6/19/2014,Buttes-Montmartre,Paris,2,70
9/7/2015,Enclos-St-Laurent,Paris,2,90
5/17/2017,Opera,Paris,2,70
11/30/2014,Enclos-St-Laurent,Paris,2,100
5/18/2014,Enclos-St-Laurent,Paris,2,100
5/2/2015,Pantheon,Paris,2,30
4/21/2015,Buttes-Montmartre,Paris,2,75
1/19/2016,Vaugirard,Paris,2,100
2/22/2019,Enclos-St-Laurent,Paris,2,90
12/25/2013,Pantheon,Paris,2,95
5/4/2016,Passy,Paris,2,65
7/30/2019,Popincourt,Paris,2,82
6/9/2015,Palais-Bourbon,Paris,2,110
7/3/2013,Batignolles-Monceau,Paris,2,50
7/7/2014,Palais-Bourbon,Paris,2,65
8/3/2014,Buttes-Montmartre,Paris,2,54
12/8/2014,Elysee,Paris,2,45
7/11/2014,Batignolles-Monceau,Paris,2,65
10/13/2014,Observatoire,Paris,2,49
6/26/2014,Buttes-Montmartre,Paris,2,70
12/26/2014,Batignolles-Monceau,Paris,2,80
7/2/2015,Reuilly,Paris,2,68
4/2/2014,Buttes-Chaumont,Paris,2,60
3/9/2012,Buttes-Chaumont,Paris,2,44
5/3/2012,Reuilly,Paris,2,65
9/11/2015,Popincourt,Paris,2,72
2/27/2013,Opera,Paris,2,60
1/2/2014,Batignolles-Monceau,Paris,2,90
6/15/2014,Buttes-Montmartre,Paris,2,80
2/28/2015,Enclos-St-Laurent,Paris,2,59
4/20/2014,Popincourt,Paris,2,55
6/10/2014,Buttes-Chaumont,Paris,2,45
6/15/2016,Batignolles-Monceau,Paris,2,65
4/2/2015,Palais-Bourbon,Paris,2,50
8/5/2015,Vaugirard,Paris,2,60
3/9/2016,Enclos-St-Laurent,Paris,2,130
11/19/2013,Palais-Bourbon,Paris,2,89
11/25/2015,Buttes-Montmartre,Paris,2,46
2/13/2015,Popincourt,Paris,2,58
10/3/2017,Hotel-de-Ville,Paris,2,80
7/24/2014,Temple,Paris,2,50
4/12/2015,Popincourt,Paris,2,58
9/22/2016,Opera,Paris,2,150
7/15/2015,Popincourt,Paris,2,80
4/10/2012,Popincourt,Paris,2,95
9/29/2014,Menilmontant,Paris,2,86
1/4/2016,Buttes-Montmartre,Paris,2,70
12/11/2013,Buttes-Montmartre,Paris,2,60
3/26/2016,Menilmontant,Paris,2,73
8/25/2015,Bourse,Paris,2,110
3/26/2014,Enclos-St-Laurent,Paris,2,60
9/1/2018,Observatoire,Paris,2,90
3/18/2016,Buttes-Montmartre,Paris,2,80
4/28/2016,Gobelins,Paris,2,50
1/5/2014,Buttes-Chaumont,Paris,2,75
5/7/2014,Temple,Paris,2,90
5/21/2014,Popincourt,Paris,2,56
1/27/2014,Buttes-Chaumont,Paris,2,69
7/6/2011,Temple,Paris,2,149
3/3/2016,Buttes-Montmartre,Paris,2,300
8/1/2017,Buttes-Montmartre,Paris,2,65
2/9/2016,Bourse,Paris,2,280
1/27/2016,Buttes-Montmartre,Paris,2,95
7/21/2015,Vaugirard,Paris,2,90
3/9/2018,Vaugirard,Paris,2,80
6/6/2018,Buttes-Montmartre,Paris,2,80
4/1/2015,Popincourt,Paris,2,80
2/13/2015,Popincourt,Paris,2,80
2/11/2016,Bourse,Paris,2,140
9/16/2015,Buttes-Montmartre,Paris,2,68
1/29/2014,Buttes-Montmartre,Paris,2,70
12/15/2015,Popincourt,Paris,2,100
9/27/2012,Observatoire,Paris,2,78
2/20/2014,Temple,Paris,2,110
3/4/2014,Louvre,Paris,2,125
4/14/2014,Bourse,Paris,2,80
7/13/2014,Palais-Bourbon,Paris,2,78
11/29/2013,Reuilly,Paris,2,60
9/20/2014,Passy,Paris,2,65
3/7/2015,Batignolles-Monceau,Paris,2,109
5/2/2015,Reuilly,Paris,2,51
4/26/2015,Buttes-Montmartre,Paris,2,50
3/6/2016,Buttes-Montmartre,Paris,2,75
11/9/2015,Temple,Paris,2,75
5/4/2015,Popincourt,Paris,2,80
5/31/2015,Vaugirard,Paris,2,58
3/13/2016,Batignolles-Monceau,Paris,2,120
6/20/2014,Buttes-Montmartre,Paris,2,99
9/19/2016,Opera,Paris,2,120
8/6/2016,Reuilly,Paris,2,80
11/13/2015,Vaugirard,Paris,2,83
12/14/2016,Gobelins,Paris,2,60
1/10/2015,Popincourt,Paris,2,30
5/30/2013,Hotel-de-Ville,Paris,2,68
7/10/2012,Enclos-St-Laurent,Paris,2,110
10/11/2011,Popincourt,Paris,2,70
4/30/2016,Pantheon,Paris,2,125
2/4/2015,Opera,Paris,2,60
10/31/2011,Opera,Paris,2,80
2/29/2016,Batignolles-Monceau,Paris,2,70
11/23/2017,Batignolles-Monceau,Paris,2,85
4/6/2018,Passy,Paris,2,85
6/5/2016,Observatoire,Paris,2,50
6/11/2014,Opera,Paris,2,110
6/14/2018,Menilmontant,Paris,2,75
2/16/2015,Vaugirard,Paris,2,70
11/18/2018,Reuilly,Paris,2,133
1/20/2015,Vaugirard,Paris,2,70
7/28/2013,Observatoire,Paris,2,90
8/12/2016,Popincourt,Paris,2,85
7/13/2011,Popincourt,Paris,2,70
1/8/2014,Hotel-de-Ville,Paris,2,90
3/26/2015,Luxembourg,Paris,2,100
6/21/2015,Observatoire,Paris,2,59
6/24/2015,Observatoire,Paris,2,65
7/7/2014,Batignolles-Monceau,Paris,2,55
10/22/2015,Passy,Paris,2,150
1/19/2016,Pantheon,Paris,2,120
2/18/2013,Observatoire,Paris,2,50
5/2/2016,Palais-Bourbon,Paris,2,70
10/12/2015,Menilmontant,Paris,2,60
5/26/2015,Enclos-St-Laurent,Paris,2,60
3/12/2017,Pantheon,Paris,2,89
2/5/2015,Reuilly,Paris,2,69
6/21/2012,Buttes-Chaumont,Paris,2,80
3/22/2017,Popincourt,Paris,2,55
11/27/2013,Reuilly,Paris,2,50
8/18/2017,Temple,Paris,2,66
8/23/2013,Buttes-Chaumont,Paris,2,50
2/22/2015,Palais-Bourbon,Paris,2,80
6/4/2012,Observatoire,Paris,2,96
1/27/2016,Opera,Paris,2,80
7/30/2012,Elysee,Paris,2,90
4/15/2012,Batignolles-Monceau,Paris,2,65
10/7/2015,Vaugirard,Paris,2,85
5/11/2012,Menilmontant,Paris,2,75
3/25/2014,Popincourt,Paris,2,85
10/10/2013,Vaugirard,Paris,2,120
4/24/2017,Buttes-Montmartre,Paris,2,70
6/2/2013,Batignolles-Monceau,Paris,2,98
12/1/2012,Menilmontant,Paris,2,79
5/29/2015,Observatoire,Paris,2,85
2/10/2015,Popincourt,Paris,2,65
6/5/2015,Hotel-de-Ville,Paris,2,145
1/29/2014,Vaugirard,Paris,2,100
6/25/2012,Hotel-de-Ville,Paris,2,85
10/21/2013,Popincourt,Paris,2,93
12/21/2013,Buttes-Chaumont,Paris,2,60
1/18/2014,Batignolles-Monceau,Paris,2,106
4/25/2014,Vaugirard,Paris,2,47
3/11/2014,Opera,Paris,2,140
5/29/2014,Enclos-St-Laurent,Paris,2,60
6/26/2012,Observatoire,Paris,2,59
7/8/2014,Pantheon,Paris,2,67
3/11/2014,Reuilly,Paris,2,70
6/24/2014,Vaugirard,Paris,2,120
4/15/2014,Opera,Paris,2,71
11/25/2014,Pantheon,Paris,2,100
6/13/2014,Bourse,Paris,2,100
12/18/2013,Popincourt,Paris,2,50
1/31/2015,Reuilly,Paris,2,75
1/4/2015,Enclos-St-Laurent,Paris,2,65
9/17/2013,Popincourt,Paris,2,90
8/21/2013,Gobelins,Paris,2,86
9/13/2012,Buttes-Montmartre,Paris,2,65
4/8/2015,Popincourt,Paris,2,65
9/4/2012,Opera,Paris,2,88
7/7/2014,Batignolles-Monceau,Paris,2,131
11/3/2014,Buttes-Montmartre,Paris,2,70
10/10/2014,Bourse,Paris,2,48
6/27/2013,Bourse,Paris,2,89
8/23/2013,Batignolles-Monceau,Paris,2,69
4/21/2015,Temple,Paris,2,70
7/5/2015,Menilmontant,Paris,2,30
2/13/2015,Vaugirard,Paris,2,75
7/30/2015,Buttes-Montmartre,Paris,2,60
7/11/2013,Batignolles-Monceau,Paris,2,50
3/10/2015,Popincourt,Paris,2,68
6/23/2014,Vaugirard,Paris,2,100
5/28/2015,Bourse,Paris,2,100
6/13/2013,Observatoire,Paris,2,70
10/21/2015,Pantheon,Paris,2,58
10/29/2015,Observatoire,Paris,2,72
8/14/2012,Opera,Paris,2,60
6/3/2015,Temple,Paris,2,85
1/17/2016,Opera,Paris,2,65
2/2/2016,Menilmontant,Paris,2,90
11/9/2013,Enclos-St-Laurent,Paris,2,49
6/28/2015,Menilmontant,Paris,2,70
3/30/2015,Popincourt,Paris,2,70
11/6/2013,Buttes-Montmartre,Paris,2,60
2/21/2016,Vaugirard,Paris,2,68
3/5/2016,Louvre,Paris,2,140
3/9/2016,Bourse,Paris,2,100
2/24/2015,Pantheon,Paris,2,65
3/10/2016,Bourse,Paris,2,99
5/25/2015,Palais-Bourbon,Paris,2,45
10/14/2014,Palais-Bourbon,Paris,2,75
1/16/2013,Temple,Paris,2,60
7/2/2015,Popincourt,Paris,2,50
1/19/2015,Vaugirard,Paris,2,60
4/30/2013,Buttes-Montmartre,Paris,2,97
6/11/2015,Palais-Bourbon,Paris,2,59
2/1/2015,Buttes-Montmartre,Paris,2,60
5/21/2016,Gobelins,Paris,2,95
1/11/2015,Popincourt,Paris,2,80
6/29/2014,Enclos-St-Laurent,Paris,2,50
3/1/2013,Popincourt,Paris,2,65
7/29/2012,Batignolles-Monceau,Paris,2,50
7/17/2014,Bourse,Paris,2,65
6/2/2013,Opera,Paris,2,84
6/23/2014,Buttes-Montmartre,Paris,2,40
4/26/2013,Popincourt,Paris,2,58
1/29/2014,Enclos-St-Laurent,Paris,2,140
7/15/2014,Enclos-St-Laurent,Paris,2,100
5/8/2012,Enclos-St-Laurent,Paris,2,80
1/15/2015,Popincourt,Paris,2,70
5/4/2017,Bourse,Paris,2,68
6/16/2012,Popincourt,Paris,2,80
1/7/2016,Elysee,Paris,2,70
9/1/2013,Buttes-Montmartre,Paris,2,65
3/8/2015,Pantheon,Paris,2,65
3/9/2014,Enclos-St-Laurent,Paris,2,75
2/8/2016,Reuilly,Paris,2,79
5/7/2016,Observatoire,Paris,2,85
11/27/2013,Louvre,Paris,2,170
11/6/2013,Buttes-Montmartre,Paris,2,79
8/23/2015,Popincourt,Paris,2,45
1/7/2017,Menilmontant,Paris,2,60
10/1/2015,Passy,Paris,2,44
4/19/2013,Buttes-Montmartre,Paris,2,95
11/3/2017,Reuilly,Paris,2,65
4/17/2016,Bourse,Paris,2,95
9/2/2014,Batignolles-Monceau,Paris,2,80
12/27/2017,Temple,Paris,2,260
4/27/2014,Buttes-Montmartre,Paris,2,95
1/24/2015,Observatoire,Paris,2,60
1/21/2018,Buttes-Montmartre,Paris,2,40
5/11/2015,Temple,Paris,2,135
1/14/2015,Popincourt,Paris,2,95
3/4/2014,Vaugirard,Paris,2,65
4/21/2018,Opera,Paris,2,60
8/25/2011,Buttes-Montmartre,Paris,2,76
12/12/2014,Gobelins,Paris,2,70
1/21/2016,Gobelins,Paris,2,95
8/31/2015,Louvre,Paris,2,53
6/19/2018,Vaugirard,Paris,2,164
6/29/2018,Opera,Paris,2,93
4/27/2014,Temple,Paris,2,153
7/10/2014,Popincourt,Paris,2,100
7/19/2015,Enclos-St-Laurent,Paris,2,90
5/13/2016,Buttes-Montmartre,Paris,2,50
3/13/2014,Batignolles-Monceau,Paris,2,55
6/27/2011,Enclos-St-Laurent,Paris,2,90
8/4/2013,Luxembourg,Paris,2,90
11/7/2016,Opera,Paris,2,75
6/18/2012,Opera,Paris,2,80
7/27/2016,Menilmontant,Paris,2,59
11/11/2013,Popincourt,Paris,2,85
3/11/2013,Batignolles-Monceau,Paris,2,30
7/14/2015,Buttes-Montmartre,Paris,2,45
3/12/2016,Reuilly,Paris,2,65
6/10/2015,Buttes-Montmartre,Paris,2,65
2/27/2019,Reuilly,Paris,2,70
7/5/2015,Opera,Paris,2,99
7/12/2012,Menilmontant,Paris,2,100
12/3/2015,Gobelins,Paris,2,78
10/12/2011,Popincourt,Paris,2,70
7/27/2014,Buttes-Chaumont,Paris,2,70
8/9/2013,Popincourt,Paris,2,79
7/29/2016,Observatoire,Paris,2,79
8/10/2013,Buttes-Montmartre,Paris,2,50
12/8/2013,Vaugirard,Paris,2,110
5/15/2018,Palais-Bourbon,Paris,2,125
10/28/2019,Vaugirard,Paris,2,82
7/26/2013,Vaugirard,Paris,2,50
4/30/2014,Vaugirard,Paris,2,80
4/24/2013,Popincourt,Paris,2,42
7/1/2014,Opera,Paris,2,113
4/17/2013,Reuilly,Paris,2,59
6/17/2014,Enclos-St-Laurent,Paris,2,80
9/26/2013,Opera,Paris,2,70
11/26/2012,Popincourt,Paris,2,55
3/5/2015,Enclos-St-Laurent,Paris,2,75
6/25/2014,Enclos-St-Laurent,Paris,2,91
5/8/2014,Hotel-de-Ville,Paris,2,85
9/1/2013,Hotel-de-Ville,Paris,2,90
9/16/2015,Vaugirard,Paris,2,85
11/10/2015,Opera,Paris,2,60
5/31/2013,Hotel-de-Ville,Paris,2,120
3/17/2014,Vaugirard,Paris,2,60
6/8/2012,Bourse,Paris,2,50
8/30/2013,Popincourt,Paris,2,85
10/29/2016,Enclos-St-Laurent,Paris,2,50
5/29/2014,Temple,Paris,2,50
8/5/2015,Hotel-de-Ville,Paris,2,149
6/5/2014,Buttes-Montmartre,Paris,2,200
1/18/2013,Batignolles-Monceau,Paris,2,60
5/23/2018,Buttes-Chaumont,Paris,2,80
2/6/2017,Passy,Paris,2,110
2/20/2014,Temple,Paris,2,100
9/10/2017,Pantheon,Paris,2,149
8/27/2014,Reuilly,Paris,2,50
8/10/2014,Temple,Paris,2,135
9/28/2014,Luxembourg,Paris,2,90
6/5/2013,Temple,Paris,2,31
11/8/2019,Opera,Paris,2,75
1/14/2020,Buttes-Chaumont,Paris,2,88
5/31/2015,Menilmontant,Paris,2,50
5/25/2013,Enclos-St-Laurent,Paris,2,37
1/4/2013,Bourse,Paris,2,60
10/8/2014,Menilmontant,Paris,2,48
5/4/2016,Enclos-St-Laurent,Paris,2,30
12/5/2012,Buttes-Montmartre,Paris,2,48
7/18/2013,Opera,Paris,2,25
6/12/2017,Buttes-Chaumont,Paris,2,63
12/6/2015,Popincourt,Paris,2,37
4/23/2014,Buttes-Montmartre,Paris,2,73
8/25/2015,Buttes-Chaumont,Paris,2,50
7/2/2018,Enclos-St-Laurent,Paris,2,65
4/6/2014,Buttes-Chaumont,Paris,2,55
3/2/2013,Observatoire,Paris,2,56
7/13/2012,Buttes-Chaumont,Paris,2,55
7/21/2013,Enclos-St-Laurent,Paris,2,89
11/5/2013,Buttes-Montmartre,Paris,2,55
5/18/2014,Vaugirard,Paris,2,120
8/13/2014,Vaugirard,Paris,2,80
3/30/2014,Enclos-St-Laurent,Paris,2,70
4/2/2012,Buttes-Montmartre,Paris,2,59
3/8/2013,Batignolles-Monceau,Paris,2,65
12/25/2014,Buttes-Montmartre,Paris,2,50
1/21/2015,Menilmontant,Paris,2,59
2/10/2015,Popincourt,Paris,2,65
5/3/2015,Buttes-Montmartre,Paris,2,80
7/22/2012,Enclos-St-Laurent,Paris,2,100
1/16/2012,Popincourt,Paris,2,55
6/20/2015,Reuilly,Paris,2,60
7/8/2015,Buttes-Montmartre,Paris,2,55
7/11/2015,Hotel-de-Ville,Paris,2,80
7/8/2015,Menilmontant,Paris,2,49
8/4/2014,Popincourt,Paris,2,62
7/19/2015,Menilmontant,Paris,2,40
4/26/2011,Menilmontant,Paris,2,60
10/13/2012,Buttes-Montmartre,Paris,2,65
7/18/2013,Buttes-Montmartre,Paris,2,50
7/29/2012,Buttes-Montmartre,Paris,2,52
10/15/2015,Reuilly,Paris,2,44
11/7/2015,Menilmontant,Paris,2,50
7/2/2013,Popincourt,Paris,2,65
12/17/2012,Opera,Paris,2,60
12/29/2013,Menilmontant,Paris,2,54
8/29/2014,Popincourt,Paris,2,45
12/14/2015,Batignolles-Monceau,Paris,2,150
7/24/2014,Buttes-Montmartre,Paris,2,55
4/13/2016,Buttes-Montmartre,Paris,2,45
3/12/2016,Observatoire,Paris,2,70
5/3/2016,Buttes-Montmartre,Paris,2,38
4/30/2013,Buttes-Montmartre,Paris,2,45
6/26/2013,Popincourt,Paris,2,60
7/11/2015,Batignolles-Monceau,Paris,2,72
6/30/2014,Buttes-Montmartre,Paris,2,40
10/13/2015,Observatoire,Paris,2,50
3/31/2016,Vaugirard,Paris,2,50
8/4/2014,Batignolles-Monceau,Paris,2,70
5/3/2014,Gobelins,Paris,2,50
2/24/2014,Buttes-Montmartre,Paris,2,100
6/2/2015,Buttes-Montmartre,Paris,2,90
11/19/2015,Menilmontant,Paris,2,50
2/3/2015,Popincourt,Paris,2,54
4/19/2017,Gobelins,Paris,2,195
3/5/2013,Enclos-St-Laurent,Paris,2,119
1/5/2015,Popincourt,Paris,2,55
1/18/2016,Batignolles-Monceau,Paris,2,70
2/3/2014,Buttes-Montmartre,Paris,2,70
7/1/2015,Buttes-Montmartre,Paris,2,90
3/22/2015,Popincourt,Paris,2,60
11/19/2015,Buttes-Chaumont,Paris,2,40
5/27/2014,Buttes-Chaumont,Paris,2,45
8/10/2014,Batignolles-Monceau,Paris,2,51
5/1/2012,Enclos-St-Laurent,Paris,2,55
6/20/2016,Popincourt,Paris,2,50
8/25/2015,Gobelins,Paris,2,45
12/22/2017,Buttes-Chaumont,Paris,2,79
5/29/2012,Buttes-Montmartre,Paris,2,40
1/2/2017,Reuilly,Paris,2,40
1/3/2016,Menilmontant,Paris,2,40
6/2/2016,Buttes-Chaumont,Paris,2,73
10/11/2015,Buttes-Montmartre,Paris,2,70
7/5/2015,Reuilly,Paris,2,65
6/30/2018,Batignolles-Monceau,Paris,2,98
2/17/2015,Passy,Paris,2,60
10/17/2015,Batignolles-Monceau,Paris,2,65
6/18/2016,Buttes-Chaumont,Paris,2,40
5/19/2014,Buttes-Montmartre,Paris,2,60
7/17/2015,Buttes-Montmartre,Paris,2,80
12/13/2012,Buttes-Montmartre,Paris,2,80
6/2/2015,Batignolles-Monceau,Paris,2,68
7/1/2016,Popincourt,Paris,2,55
12/20/2015,Buttes-Montmartre,Paris,2,90
12/14/2012,Enclos-St-Laurent,Paris,2,132
4/19/2013,Enclos-St-Laurent,Paris,2,79
1/18/2014,Passy,Paris,2,90
4/30/2014,Menilmontant,Paris,2,80
11/1/2012,Menilmontant,Paris,2,83
7/15/2014,Popincourt,Paris,2,68
11/23/2014,Buttes-Chaumont,Paris,2,53
11/25/2011,Observatoire,Paris,2,75
3/2/2015,Opera,Paris,2,90
6/22/2014,Gobelins,Paris,2,75
4/15/2015,Buttes-Montmartre,Paris,2,125
4/21/2015,Batignolles-Monceau,Paris,2,50
5/6/2015,Popincourt,Paris,2,70
5/1/2013,Enclos-St-Laurent,Paris,2,45
6/28/2015,Vaugirard,Paris,2,75
6/19/2015,Popincourt,Paris,2,60
11/13/2014,Buttes-Chaumont,Paris,2,50
3/5/2012,Vaugirard,Paris,2,60
6/5/2014,Buttes-Montmartre,Paris,2,79
2/10/2014,Popincourt,Paris,2,54
8/4/2015,Enclos-St-Laurent,Paris,2,58
7/27/2015,Louvre,Paris,2,106
1/15/2015,Buttes-Chaumont,Paris,2,70
10/4/2015,Temple,Paris,2,80
7/3/2014,Menilmontant,Paris,2,65
8/22/2015,Passy,Paris,2,75
8/14/2014,Buttes-Chaumont,Paris,2,50
7/11/2012,Opera,Paris,2,75
2/12/2013,Batignolles-Monceau,Paris,2,55
12/24/2015,Enclos-St-Laurent,Paris,2,80
3/19/2012,Buttes-Montmartre,Paris,2,80
1/31/2016,Menilmontant,Paris,2,30
9/23/2013,Enclos-St-Laurent,Paris,2,50
9/2/2013,Popincourt,Paris,2,46
8/10/2014,Enclos-St-Laurent,Paris,2,89
3/6/2013,Menilmontant,Paris,2,68
1/4/2017,Buttes-Chaumont,Paris,2,109
5/6/2017,Vaugirard,Paris,2,55
1/28/2014,Buttes-Chaumont,Paris,2,72
4/7/2014,Enclos-St-Laurent,Paris,2,51
3/21/2015,Buttes-Chaumont,Paris,2,80
6/18/2013,Menilmontant,Paris,2,120
5/13/2016,Observatoire,Paris,2,90
3/31/2018,Batignolles-Monceau,Paris,2,85
1/28/2014,Buttes-Montmartre,Paris,2,100
11/25/2015,Enclos-St-Laurent,Paris,2,90
3/25/2018,Buttes-Montmartre,Paris,2,65
5/4/2015,Buttes-Chaumont,Paris,2,85
5/17/2017,Vaugirard,Paris,2,175
5/30/2018,Gobelins,Paris,2,60
5/30/2012,Vaugirard,Paris,2,98
7/18/2015,Buttes-Chaumont,Paris,2,119
8/4/2012,Enclos-St-Laurent,Paris,2,98
5/11/2014,Buttes-Montmartre,Paris,2,48
8/2/2015,Buttes-Chaumont,Paris,2,85
7/31/2019,Buttes-Chaumont,Paris,2,125
8/31/2013,Buttes-Chaumont,Paris,2,100
4/26/2015,Buttes-Chaumont,Paris,2,60
6/14/2014,Gobelins,Paris,2,100
8/5/2015,Popincourt,Paris,2,85
1/13/2013,Enclos-St-Laurent,Paris,2,75
5/20/2015,Popincourt,Paris,2,55
1/31/2016,Vaugirard,Paris,2,120
12/4/2016,Menilmontant,Paris,2,65
7/9/2012,Buttes-Montmartre,Paris,2,38
3/3/2016,Menilmontant,Paris,2,65
7/16/2017,Popincourt,Paris,2,170
